,pipe-dia,pipe-mat,pipe-bd,先前失效,pipe-pre,pipe-len,pipe-age,a7
8596,50,4,1.1,0,0.25,5.843,22,1
8597,50,4,1.1,0,0.26,0.143,22,1
8598,50,4,1.2,0,0.22,25.714,26,1
8599,150,4,1.1,0,0.22,14.2,26,1
8600,150,4,1.1,0,0.31,0.62,20,1
8601,150,4,1.2,0,0.29,5.843,20,1
8602,150,4,1.1,0,0.3,13.3,26,1
8603,150,4,0.5,0,0.29,1.4,26,1
8604,300,0,1.3,0,0.26,8.597,22,1
8605,300,0,1.4,0,0.23,10.03,29,1
8606,100,0,1.4,0,0.31,27.322,18,1
8607,100,0,1.4,1,0.23,64.647,22,1
8608,100,1,1.0,1,0.25,82.457,28,0
8609,100,1,1.4,0,0.32,61.644,20,0
8610,100,1,1.2,1,0.19,1.74,20,0
8611,150,1,0.8,0,0.35,50.336,20,0
8612,200,1,0.8,0,0.24,4.57,20,0
8613,200,1,1.3,0,0.17,1.737,20,0
8614,200,1,0.8,0,0.23,8.148,20,0
8615,200,1,0.801,0,0.32,2.253,20,0
8616,200,1,0.802,0,0.27,5.802,20,0
8617,200,1,0.803,0,0.16,2.352,20,0
8618,200,1,0.804,1,0.22,72.041,30,0
8619,200,1,0.805,1,0.19,1.215,20,0
8620,200,1,0.806,0,0.31,5.843,20,0
8621,200,1,0.807,0,0.28,0.143,20,0
8622,200,2,1.4,0,0.25,5.477,6,0
8623,200,2,1.3,0,0.32,2.773,22,0
8624,200,2,0.4,0,0.19,11.464,15,0
8625,200,2,0.9,0,0.24,1.016,23,1
8626,200,2,1.2,0,0.17,10.287,16,0
8627,200,2,0.8,0,0.29,13.247,16,0
8628,200,2,0.8,0,0.26,5.122,15,0
8629,200,1,0.8,0,0.23,11.511,15,0
8630,200,1,0.8,0,0.34,3.566,21,0
8631,200,1,0.8,1,0.26,0.74,26,1
8632,200,1,1.2,1,0.22,6.861,26,0
8633,200,1,1.2,0,0.22,3.524,29,0
8634,200,1,1.3,0,0.29,3.327,30,0
8635,200,0,1.2,0,0.3,4.541,26,0
8636,200,0,1.2,0,0.29,26.912,29,1
8637,200,0,1.2,0,0.26,3.13,29,0
8638,200,0,1.6,0,0.23,9.585,27,0
8639,200,0,1.7,0,0.25,2.495,26,0
8640,200,0,1.3,1,0.25,0.74,26,0
8641,200,0,1.2,1,0.32,6.861,26,0
8642,200,0,1.2,0,0.19,1.403,26,0
8643,600,0,1.8,1,0.35,85.212,26,1
8644,550,0,1.7,1,0.24,55.947,27,1
8645,100,0,1.4,0,0.17,63.515,26,0
8646,300,0,1.0,0,0.29,4.198,26,0
8647,100,0,1.4,0,0.26,1.753,26,0
8648,100,0,1.2,0,0.23,128.076,27,0
8649,200,0,0.8,0,0.25,33.741,18,0
8650,200,0,0.8,0,0.34,1.007,18,0
8651,200,0,0.8,0,0.26,48.047,25,0
8652,100,0,0.8,0,0.22,78.826,25,0
8653,300,0,1.3,0,0.29,8.597,22,0
8654,300,0,1.4,0,0.3,10.03,29,0
8655,100,0,1.4,0,0.29,27.322,18,0
8656,100,0,1.4,1,0.26,64.647,22,0
8657,100,1,1.0,1,0.23,82.457,28,1
8658,100,1,1.4,0,0.25,61.644,20,0
8659,100,1,1.2,1,0.32,1.74,20,1
8660,150,1,0.8,0,0.35,50.336,20,0
8661,200,1,0.8,0,0.24,4.57,20,0
8662,200,1,1.3,0,0.17,1.737,20,0
8663,200,1,0.8,0,0.29,8.148,20,0
8664,200,1,0.801,0,0.26,2.253,20,0
8665,200,1,0.802,0,0.23,5.802,20,0
8666,200,1,0.803,0,0.25,2.352,20,0
8667,200,1,0.804,1,0.29,72.041,30,1
8668,200,1,0.805,1,0.25,1.215,20,0
8669,200,1,0.806,0,0.34,5.843,20,0
8670,200,1,0.807,0,0.26,0.143,20,0
8671,200,6,0.808,0,0.22,25.714,35,1
8672,200,6,0.5,1,0.22,184.862,28,1
8673,200,6,0.5,0,0.31,0.62,37,1
8674,200,6,1.1,0,0.29,5.843,40,1
8675,200,6,1.1,0,0.29,13.3,27,1
8676,200,6,1.1,0,0.26,6.679,25,1
8677,200,6,1.2,0,0.23,3.531,40,1
8678,200,5,1.1,0,0.25,2.88,60,1
8679,200,5,0.9,0,0.19,0.35,35,1
8680,200,6,1.5,1,0.24,3.898,17,1
8681,200,5,1.6,1,0.17,10.932,13,1
8682,200,6,1.7,0,0.26,5.294,16,0
8683,200,6,1.9,0,0.23,3.401,14,0
8684,200,6,1.9,0,0.25,2.088,14,0
8685,200,6,1.8,0,0.34,1.654,14,0
8686,500,6,1.5,1,0.26,34.717,14,1
8687,200,5,0.5,0,0.22,3.992,35,1
8688,200,5,0.5,0,0.22,15.666,28,1
8689,100,5,0.5,0,0.31,18.884,37,1
8690,100,5,0.3,1,0.3,4.663,40,1
8691,400,5,0.5,0,0.23,3.318,7,0
8692,400,5,0.8,1,0.31,1.074,15,1
8693,600,5,0.8,1,0.23,0.414,40,1
8694,600,5,0.8,0,0.25,0.865,25,0
8695,600,3,1.1,0,0.19,4.077,40,0
8696,600,3,1.2,0,0.35,2.487,29,0
8697,600,2,1.201,0,0.24,3.524,27,0
8698,600,2,1.202,0,0.17,1.151,26,0
8699,600,4,0.8,0,0.26,2.263,26,0
8700,600,2,0.4,0,0.34,6.309,14,0
8701,600,2,0.4,1,0.26,1.426,24,1
8702,500,2,0.5,0,0.22,1.331,14,0
8703,500,2,0.4,0,0.22,1.281,23,0
8704,500,2,0.3,0,0.31,4.809,18,0
8705,500,2,0.4,0,0.29,1.436,18,0
8706,500,0,1.8,0,0.3,70.13,23,1
8707,500,0,1.1,0,0.25,1.005,25,0
8708,500,0,1.1,1,0.26,1.056,25,1
8709,500,0,1.2,1,0.22,1.427,29,0
8710,600,0,1.1,0,0.22,1.436,29,0
8711,50,2,1.1,1,0.31,2.664,27,1
8712,50,2,1.2,0,0.29,2.132,26,0
8713,50,2,1.1,1,0.3,1.143,26,0
8714,50,2,1.1,0,0.29,1.124,14,0
8715,50,2,1.2,0,0.26,0.937,23,0
8716,50,2,1.1,0,0.23,0.667,18,0
8717,50,2,0.5,0,0.31,0.951,18,0
8718,50,2,1.4,0,0.23,1.291,18,0
8719,50,2,0.4,0,0.25,0.325,18,0
8720,100,1,1.0,1,0.32,82.457,28,1
8721,100,1,1.803,0,0.19,2.352,20,0
8722,200,1,0.804,1,0.35,72.041,30,1
8723,50,1,0.805,0,0.24,1.215,20,1
8724,200,1,0.806,0,0.17,5.843,20,0
8725,200,1,0.807,0,0.23,0.143,20,0
8726,200,6,0.808,0,0.32,25.714,24,0
8727,200,6,0.5,1,0.27,14.2,22,0
8728,200,4,0.5,0,0.16,0.62,37,1
8729,200,6,1.3,0,0.22,5.843,37,0
8730,100,6,1.2,0,0.19,13.3,27,0
8731,200,6,1.1,0,0.31,6.679,24,0
8732,200,6,1.2,0,0.28,2.122,25,0
8733,200,5,1.1,0,0.29,1.88,22,1
8734,200,5,0.9,0,0.29,0.65,36,0
8735,200,6,1.5,1,0.26,3.898,17,1
8736,200,5,1.6,1,0.23,10.932,13,1
8737,100,6,1.7,0,0.31,5.294,16,0
8738,300,6,1.9,0,0.23,3.401,14,0
8739,400,6,1.9,0,0.32,2.088,14,0
8740,100,3,1.1,0,0.19,4.077,40,0
8741,200,3,1.2,0,0.35,2.487,29,0
8742,200,2,1.201,0,0.31,3.524,27,0
8743,200,2,1.202,0,0.22,1.151,26,0
8744,200,4,1.8,0,0.28,20.244,26,1
8745,150,4,1.1,0,0.29,4.077,24,0
8746,150,4,1.2,0,0.25,2.487,21,1
8747,150,4,1.201,0,0.32,3.524,21,0
8748,150,4,1.202,0,0.19,1.151,21,0
8749,200,4,0.8,0,0.35,2.263,21,0
8750,200,3,1.1,0,0.24,4.077,40,0
8751,200,3,1.2,0,0.17,2.487,29,0
8752,600,2,1.201,0,0.29,3.524,27,0
8753,600,2,1.202,0,0.26,1.151,26,0
8754,100,4,0.8,0,0.23,2.263,26,0
8755,100,3,1.1,0,0.32,4.077,40,0
8756,100,3,1.2,0,0.16,2.487,29,0
8757,50,2,1.1,0,0.19,3.524,27,0
8758,50,2,1.1,0,0.21,1.151,26,0
8759,50,4,1.2,0,0.31,2.263,20,0
8760,50,4,1.1,0,0.22,5.843,22,0
8761,50,4,1.1,0,0.28,0.143,22,0
8762,50,4,1.2,0,0.29,25.714,26,0
8763,150,4,1.1,0,0.23,14.2,26,0
8764,150,4,1.1,0,0.23,0.62,20,1
8765,150,4,1.2,0,0.25,5.843,20,1
8766,150,4,1.1,0,0.32,13.3,26,0
8767,150,4,0.5,0,0.23,1.4,26,0
8768,300,0,1.3,0,0.32,8.597,22,0
8769,300,0,1.4,0,0.27,10.03,29,0
8770,100,0,1.4,0,0.16,27.322,18,0
8771,100,0,1.4,1,0.22,64.647,22,0
8772,100,1,1.0,1,0.31,82.457,28,1
8773,100,1,1.4,0,0.22,61.644,20,0
8774,100,1,1.2,1,0.28,1.74,20,1
8775,150,1,0.8,0,0.29,50.336,20,0
8776,200,1,0.8,0,0.29,4.57,20,0
8777,200,1,1.3,0,0.26,1.737,20,0
8778,200,1,0.8,0,0.19,8.148,20,0
8779,200,1,0.801,0,0.24,2.253,20,0
8780,200,1,0.802,0,0.27,5.802,20,0
8781,200,1,0.803,0,0.29,2.352,20,0
8782,200,1,0.804,1,0.26,72.041,30,1
8783,200,1,0.805,1,0.23,1.215,20,0
8784,200,1,0.806,0,0.27,5.843,20,0
8785,200,1,0.807,0,0.23,0.143,20,0
8786,200,6,0.808,0,0.32,25.714,35,1
8787,200,6,0.5,1,0.27,184.862,28,1
8788,200,6,0.5,0,0.16,0.62,37,1
8789,200,6,1.1,0,0.22,5.843,40,1
8790,200,6,1.1,0,0.19,13.3,27,1
8791,200,6,1.1,0,0.25,6.679,25,1
8792,200,6,1.2,0,0.22,3.531,40,1
8793,200,5,1.1,0,0.28,2.88,60,1
8794,200,5,0.9,0,0.29,0.35,35,1
8795,200,6,1.5,1,0.26,3.898,17,1
8796,200,5,1.6,1,0.31,10.932,13,1
8797,200,6,1.7,0,0.22,5.294,16,0
8798,200,6,1.9,0,0.18,3.401,14,0
8799,200,6,1.9,0,0.17,2.088,14,0
8800,200,6,1.8,0,0.23,1.654,14,0
8801,500,6,1.5,1,0.24,34.717,14,1
8802,200,5,0.5,0,0.23,3.992,35,1
8803,200,5,0.5,0,0.19,15.666,28,1
8804,100,5,0.5,0,0.36,18.884,37,1
8805,100,5,0.3,1,0.25,4.663,40,1
8806,400,5,0.5,0,0.19,3.318,7,0
8807,100,0,1.2,0,0.31,128.076,27,0
8808,200,0,0.8,0,0.19,33.741,18,0
8809,200,0,0.8,0,0.15,1.007,18,0
8810,200,0,0.8,0,0.19,48.047,25,0
8811,100,0,0.8,0,0.33,78.826,25,0
8812,300,0,1.3,0,0.32,8.597,22,0
8813,300,0,1.4,0,0.38,10.03,29,0
8814,100,0,1.4,0,0.24,27.322,18,0
8815,100,0,1.4,1,0.25,64.647,22,0
8816,100,1,1.0,1,0.24,82.457,28,1
8817,100,1,1.4,0,0.23,61.644,20,0
8818,100,1,1.2,1,0.29,1.74,20,1
8819,150,1,0.8,0,0.36,50.336,20,0
8820,200,1,0.8,0,0.25,4.57,20,0
8821,200,1,1.3,0,0.19,1.737,20,0
8822,200,1,0.8,0,0.22,8.148,20,0
8823,200,1,0.801,0,0.31,2.253,20,0
8824,200,1,0.802,0,0.15,5.802,20,0
8825,200,1,0.803,0,0.32,2.352,20,0
8826,200,1,0.804,1,0.33,72.041,30,1
8827,200,1,0.805,1,0.31,1.215,20,0
8828,200,1,0.806,0,0.22,5.843,20,0
8829,200,1,0.807,0,0.28,0.143,20,0
8830,200,6,0.808,0,0.29,25.714,35,1
8831,200,6,0.5,1,0.29,184.862,28,1
8832,200,6,0.5,0,0.21,0.62,37,1
8833,200,6,1.1,0,0.29,5.843,40,1
8834,200,6,1.1,0,0.26,13.3,27,1
8835,200,6,1.1,0,0.22,6.679,25,1
8836,200,0,1.6,0,0.28,9.585,27,0
8837,200,0,1.7,0,0.39,2.495,26,0
8838,200,0,1.3,1,0.22,0.74,26,0
8839,200,0,1.2,1,0.36,6.861,26,0
8840,200,0,1.2,0,0.22,1.403,26,0
8841,600,0,1.8,1,0.21,85.212,26,1
8842,550,0,1.7,1,0.19,55.947,27,1
8843,100,0,1.4,0,0.25,63.515,26,0
8844,300,0,1.0,0,0.29,4.198,26,0
8845,100,0,1.4,0,0.32,1.753,26,0
8846,100,0,1.2,0,0.33,128.076,27,0
8847,200,0,0.8,0,0.32,33.741,18,0
8848,200,0,0.8,0,0.38,1.007,18,0
8849,200,0,0.8,0,0.24,48.047,25,0
8850,100,0,0.8,0,0.25,78.826,25,0
8851,300,0,1.3,0,0.23,8.597,22,0
8852,300,0,1.4,0,0.31,10.03,29,0
8853,100,0,1.4,0,0.29,27.322,18,0
8854,100,0,1.4,1,0.23,64.647,22,0
8855,200,1,0.801,0,0.28,2.253,20,1
8856,200,1,0.802,0,0.29,5.802,20,1
8857,200,1,0.903,0,0.23,2.352,20,1
8858,200,1,0.805,1,0.23,1.215,20,1
8859,200,1,0.806,0,0.25,5.843,20,1
8860,200,1,1.6,0,0.23,9.585,27,1
8861,200,1,1.7,0,0.32,2.495,26,1
8862,200,1,1.3,1,0.27,0.74,26,1
8863,200,1,1.2,1,0.16,6.861,26,1
8864,200,1,1.2,0,0.22,1.403,26,1
8865,100,1,1.4,0,0.31,63.515,26,1
8866,300,1,1.0,0,0.22,4.198,26,1
8867,100,1,1.4,0,0.28,1.753,26,1
8868,100,1,1.2,0,0.29,128.076,27,1
8869,200,1,0.8,0,0.29,33.741,18,1
8870,200,1,0.8,0,0.26,1.007,18,1
8871,200,1,0.8,0,0.19,48.047,25,1
8872,50,6,1.8,0,0.18,1.654,14,1
8873,50,5,0.5,0,0.17,3.318,7,1
8874,50,5,0.8,0,0.23,0.865,25,1
8875,50,3,1.1,0,0.24,4.077,40,1
8876,50,3,1.2,0,0.23,2.487,29,1
8877,50,2,1.201,0,0.19,3.524,27,1
8878,50,2,1.202,0,0.36,1.151,26,1
8879,50,4,0.8,0,0.25,2.263,26,1
8880,50,2,0.4,0,0.19,6.309,14,1
8881,50,2,0.5,0,0.31,1.331,14,1
8882,50,2,0.4,0,0.19,1.281,23,1
8883,50,2,0.3,0,0.15,4.809,18,1
8884,50,2,0.4,0,0.19,1.436,18,1
8885,50,0,1.1,0,0.33,1.005,25,1
8886,50,0,1.4,0,0.32,63.515,26,1
8887,50,0,1.0,0,0.38,4.198,26,1
8888,50,0,1.4,0,0.24,1.753,26,1
8889,50,0,1.2,0,0.25,128.076,27,1
8890,50,0,0.8,0,0.24,33.741,18,1
8891,50,0,0.8,0,0.23,1.007,18,1
8892,50,0,0.8,0,0.29,48.047,25,1
8893,50,0,0.8,0,0.36,78.826,25,1
8894,50,0,1.3,0,0.25,8.597,22,1
8895,50,0,1.4,0,0.19,10.03,29,1
8896,50,0,1.4,0,0.22,27.322,18,1
8897,50,0,1.4,1,0.31,64.647,22,1
8898,50,1,1.4,0,0.15,61.644,20,1
8899,50,1,0.8,0,0.32,50.336,20,1
8900,50,1,0.8,0,0.33,4.57,20,1
8901,50,1,1.3,0,0.31,1.737,20,1
8902,50,1,0.8,0,0.22,8.148,20,1
8903,50,1,0.801,0,0.28,2.253,20,1
8904,200,2,0.9,0,0.23,1.016,23,1
8905,200,1,0.8,1,0.19,0.74,26,1
8906,200,0,1.2,0,0.36,26.912,29,1
8907,600,0,1.8,1,0.25,85.212,26,1
8908,550,0,1.7,1,0.19,55.947,27,1
8909,100,1,1.0,1,0.31,82.457,28,1
8910,100,1,1.2,1,0.19,1.74,20,1
8911,200,1,0.804,1,0.15,72.041,30,1
8912,200,6,0.808,0,0.19,25.714,35,1
8913,200,6,0.5,1,0.33,184.862,28,1
8914,200,6,0.5,0,0.32,0.62,37,1
8915,200,6,1.1,0,0.38,5.843,40,1
8916,200,6,1.1,0,0.24,13.3,27,1
8917,200,6,1.1,0,0.25,6.679,25,1
8918,200,6,1.2,0,0.24,3.531,40,1
8919,200,5,1.1,0,0.23,2.88,60,1
8920,200,5,0.9,0,0.29,0.35,35,1
8921,200,6,1.5,1,0.36,3.898,17,1
8922,200,5,1.6,1,0.25,10.932,13,1
8923,500,6,1.5,1,0.19,34.717,14,1
8924,200,5,0.5,0,0.22,3.992,35,1
8925,200,5,0.5,0,0.27,15.666,28,1
8926,100,5,0.5,0,0.29,18.884,37,1
8927,100,5,0.3,1,0.26,4.663,40,1
8928,400,5,0.8,1,0.33,1.074,15,1
8929,600,5,0.8,1,0.26,0.414,40,1
8930,600,2,0.4,1,0.31,1.426,24,1
8931,500,0,1.8,0,0.31,70.13,23,1
8932,500,0,1.1,1,0.28,1.056,25,1
8933,50,2,1.1,1,0.29,2.664,27,1
8934,100,1,1.0,1,0.23,82.457,28,1
8935,200,1,0.804,1,0.23,72.041,30,1
8936,50,1,0.805,0,0.25,1.215,20,1
8937,200,4,0.5,0,0.23,0.62,37,1
8938,200,5,1.1,0,0.32,1.88,22,1
8939,200,6,1.5,1,0.27,3.898,17,1
8940,200,5,1.6,1,0.16,10.932,13,1
8941,200,4,1.8,0,0.22,20.244,26,1
8942,150,4,1.2,0,0.31,2.487,21,1
8943,150,4,1.1,0,0.27,0.62,20,1
8944,150,4,1.2,0,0.29,5.843,20,1
8945,100,1,1.0,1,0.26,82.457,28,1
8946,100,1,1.2,1,0.33,1.74,20,1
8947,200,1,0.804,1,0.26,72.041,30,1
8948,200,6,0.808,0,0.31,25.714,35,1
8949,200,6,0.5,1,0.31,184.862,28,1
8950,200,6,0.5,0,0.28,0.62,37,1
8951,200,6,1.1,0,0.29,5.843,40,1
8952,200,6,1.1,0,0.23,13.3,27,1
8953,200,6,1.1,0,0.23,6.679,25,1
8954,200,6,1.2,0,0.25,3.531,40,1
8955,200,5,1.1,0,0.23,2.88,60,1
8956,200,5,0.9,0,0.32,0.35,35,1
8957,200,6,1.5,1,0.27,3.898,17,1
8958,200,5,1.6,1,0.16,10.932,13,1
8959,500,6,1.5,1,0.22,34.717,14,1
8960,200,5,0.5,0,0.31,3.992,35,1
8961,200,5,0.5,0,0.27,15.666,28,1
8962,100,5,0.5,0,0.29,18.884,37,1
8963,100,5,0.3,1,0.26,4.663,40,1
8964,100,1,1.0,1,0.33,82.457,28,1
8965,100,1,1.2,1,0.26,1.74,20,1
8966,200,1,0.804,1,0.31,72.041,30,1
8967,200,6,0.808,0,0.31,25.714,35,1
8968,200,6,0.5,1,0.28,184.862,28,1
8969,200,6,0.5,0,0.29,0.62,37,1
8970,200,6,1.1,0,0.23,5.843,40,1
8971,200,6,1.1,0,0.23,13.3,27,1
8972,200,6,1.1,0,0.25,6.679,25,1
8973,600,0,1.8,1,0.23,85.212,26,1
8974,550,0,1.7,1,0.32,55.947,27,1
8975,100,1,1.0,1,0.27,82.457,28,1
8976,100,1,1.2,1,0.16,1.74,20,1
8977,200,1,0.804,1,0.16,72.041,30,1
8978,200,6,0.808,0,0.16,25.714,35,1
8979,200,6,0.5,1,0.16,184.862,28,1
8980,200,6,0.5,0,0.16,0.62,37,1
8981,200,6,1.1,0,0.16,5.843,40,1
8982,200,6,1.1,0,0.16,13.3,27,1
8983,200,6,1.1,0,0.16,6.679,25,1
8984,200,3,1.2,0,0.31,2.487,29,1
8985,200,2,1.201,0,0.29,3.524,27,1
8986,200,2,1.202,0,0.3,1.151,26,1
8987,150,4,1.1,0,0.25,4.077,24,1
8988,150,4,1.201,0,0.26,3.524,21,1
8989,150,4,1.202,0,0.22,1.151,21,1
8990,200,4,0.8,0,0.22,2.263,21,1
8991,200,3,1.1,0,0.31,4.077,40,1
8992,200,3,1.2,0,0.29,2.487,29,1
8993,600,2,1.201,0,0.3,3.524,27,1
8994,600,2,1.202,0,0.29,1.151,26,1
8995,100,4,0.8,0,0.26,2.263,26,1
8996,100,3,1.1,0,0.23,4.077,40,1
8997,100,3,1.2,0,0.31,2.487,29,1
8998,50,2,1.1,0,0.23,3.524,27,1
8999,50,2,1.1,0,0.25,1.151,26,1
9000,50,4,1.2,0,0.32,2.263,20,1
9001,50,4,1.1,0,0.19,5.843,22,1
9002,50,4,1.1,0,0.35,0.143,22,1
9003,50,4,1.2,0,0.24,25.714,26,1
9004,150,4,1.1,0,0.17,14.2,26,1
9005,150,4,1.1,0,0.23,13.3,26,1
9006,150,4,0.5,0,0.32,1.4,26,1
9007,300,0,1.3,0,0.27,8.597,22,1
9008,300,0,1.4,0,0.16,10.03,29,1
9009,100,0,1.4,0,0.22,27.322,18,1
9010,100,0,1.4,1,0.19,64.647,22,1
9011,100,1,1.4,0,0.31,61.644,20,1
9012,150,1,0.8,0,0.28,50.336,20,1
9013,200,1,0.8,0,0.29,4.57,20,1
9014,200,1,1.3,0,0.29,1.737,20,1
9015,200,1,0.8,0,0.26,8.148,20,1
9016,200,1,0.801,0,0.23,2.253,20,1
9017,200,1,0.802,0,0.31,5.802,20,1
9018,200,1,0.803,0,0.23,2.352,20,1
9019,200,1,0.805,1,0.32,1.215,20,1
9020,200,1,0.806,0,0.19,5.843,20,1
9021,200,1,0.807,0,0.35,0.143,20,1
9022,200,6,1.7,0,0.31,5.294,16,1
9023,200,6,1.9,0,0.22,3.401,14,1
9024,200,6,1.9,0,0.28,2.088,14,1
9025,200,6,1.8,0,0.29,1.654,14,1
9026,400,5,0.5,0,0.25,3.318,7,1
9027,100,0,1.2,0,0.32,128.076,27,1
9028,200,0,0.8,0,0.19,33.741,18,1
9029,200,0,0.8,0,0.35,1.007,18,1
9030,200,0,0.8,0,0.24,48.047,25,1
9031,200,2,1.4,0,0.25,5.477,6,0
9032,200,2,1.3,0,0.32,2.773,22,0
9033,200,2,0.4,0,0.19,11.464,15,0
9034,200,2,0.9,0,0.24,1.016,23,1
9035,200,2,1.2,0,0.17,10.287,16,0
9036,200,2,0.8,0,0.29,13.247,16,0
9037,200,2,0.8,0,0.26,5.122,15,0
9038,200,1,0.8,0,0.23,11.511,15,0
9039,200,1,0.8,0,0.34,3.566,21,0
9040,200,1,0.8,1,0.26,0.74,26,1
9041,200,1,1.2,1,0.22,6.861,26,0
9042,200,1,1.2,0,0.22,3.524,29,0
9043,200,1,1.3,0,0.29,3.327,30,0
9044,200,0,1.2,0,0.3,4.541,26,0
9045,200,0,1.2,0,0.29,26.912,29,1
9046,200,0,1.2,0,0.26,3.13,29,0
9047,200,0,1.6,0,0.23,9.585,27,0
9048,200,0,1.7,0,0.25,2.495,26,0
9049,200,0,1.3,1,0.25,0.74,26,0
9050,200,0,1.2,1,0.32,6.861,26,0
9051,200,0,1.2,0,0.19,1.403,26,0
9052,600,0,1.8,1,0.35,85.212,26,1
9053,550,0,1.7,1,0.24,55.947,27,1
9054,100,0,1.4,0,0.17,63.515,26,0
9055,300,0,1.0,0,0.29,4.198,26,0
9056,100,0,1.4,0,0.26,1.753,26,0
9057,100,0,1.2,0,0.23,128.076,27,0
9058,200,0,0.8,0,0.25,33.741,18,0
9059,200,0,0.8,0,0.34,1.007,18,0
9060,200,0,0.8,0,0.26,48.047,25,0
9061,100,0,0.8,0,0.22,78.826,25,0
9062,300,0,1.3,0,0.29,8.597,22,0
9063,300,0,1.4,0,0.3,10.03,29,0
9064,100,0,1.4,0,0.29,27.322,18,0
9065,100,0,1.4,1,0.26,64.647,22,0
9066,100,1,1.0,1,0.23,82.457,28,1
9067,100,1,1.4,0,0.25,61.644,20,0
9068,100,1,1.2,1,0.32,1.74,20,1
9069,150,1,0.8,0,0.35,50.336,20,0
9070,200,1,0.8,0,0.24,4.57,20,0
9071,200,1,1.3,0,0.17,1.737,20,0
9072,200,1,0.8,0,0.29,8.148,20,0
9073,200,1,0.801,0,0.26,2.253,20,0
9074,200,1,0.802,0,0.23,5.802,20,0
9075,200,1,0.803,0,0.25,2.352,20,0
9076,200,1,0.804,1,0.29,72.041,30,1
9077,200,1,0.805,1,0.25,1.215,20,0
9078,200,1,0.806,0,0.34,5.843,20,0
9079,200,1,0.807,0,0.26,0.143,20,0
9080,200,6,0.808,0,0.22,25.714,35,1
9081,200,6,0.5,1,0.22,184.862,28,1
9082,200,6,0.5,0,0.31,0.62,37,1
9083,200,6,1.1,0,0.29,5.843,40,1
9084,200,6,1.1,0,0.29,13.3,27,1
9085,200,6,1.1,0,0.26,6.679,25,1
9086,200,6,1.2,0,0.23,3.531,40,1
9087,200,5,1.1,0,0.25,2.88,60,1
9088,200,5,0.9,0,0.19,0.35,35,1
9089,200,6,1.5,1,0.24,3.898,17,1
9090,200,5,1.6,1,0.17,10.932,13,1
9091,200,6,1.7,0,0.26,5.294,16,0
9092,200,6,1.9,0,0.23,3.401,14,0
9093,200,6,1.9,0,0.25,2.088,14,0
9094,200,6,1.8,0,0.34,1.654,14,0
9095,500,6,1.5,1,0.26,34.717,14,1
9096,200,5,0.5,0,0.22,3.992,35,1
9097,200,5,0.5,0,0.22,15.666,28,1
9098,100,5,0.5,0,0.31,18.884,37,1
9099,100,5,0.3,1,0.3,4.663,40,1
9100,400,5,0.5,0,0.23,3.318,7,0
9101,400,5,0.8,1,0.31,1.074,15,1
9102,600,5,0.8,1,0.23,0.414,40,1
9103,600,5,0.8,0,0.25,0.865,25,0
9104,600,3,1.1,0,0.19,4.077,40,0
9105,600,3,1.2,0,0.35,2.487,29,0
9106,600,2,1.201,0,0.24,3.524,27,0
9107,600,2,1.202,0,0.17,1.151,26,0
9108,600,4,0.8,0,0.26,2.263,26,0
9109,600,2,0.4,0,0.34,6.309,14,0
9110,600,2,0.4,1,0.26,1.426,24,1
9111,500,2,0.5,0,0.22,1.331,14,0
9112,500,2,0.4,0,0.22,1.281,23,0
9113,500,2,0.3,0,0.31,4.809,18,0
9114,500,2,0.4,0,0.29,1.436,18,0
9115,500,0,1.8,0,0.3,70.13,23,1
9116,500,0,1.1,0,0.25,1.005,25,0
9117,500,0,1.1,1,0.26,1.056,25,1
9118,500,0,1.2,1,0.22,1.427,29,0
9119,600,0,1.1,0,0.22,1.436,29,0
9120,50,2,1.1,1,0.31,2.664,27,1
9121,50,2,1.2,0,0.29,2.132,26,0
9122,50,2,1.1,1,0.3,1.143,26,0
9123,50,2,1.1,0,0.29,1.124,14,0
9124,50,2,1.2,0,0.26,0.937,23,0
9125,50,2,1.1,0,0.23,0.667,18,0
9126,50,2,0.5,0,0.31,0.951,18,0
9127,50,2,1.4,0,0.23,1.291,18,0
9128,50,2,0.4,0,0.25,0.325,18,0
9129,100,1,1.0,1,0.32,82.457,28,1
9130,100,1,1.803,0,0.19,2.352,20,0
9131,200,1,0.804,1,0.35,72.041,30,1
9132,50,1,0.805,0,0.24,1.215,20,1
9133,200,1,0.806,0,0.17,5.843,20,0
9134,200,1,0.807,0,0.23,0.143,20,0
9135,200,6,0.808,0,0.32,25.714,24,0
9136,200,6,0.5,1,0.27,14.2,22,0
9137,200,4,0.5,0,0.16,0.62,37,1
9138,200,6,1.3,0,0.22,5.843,37,0
9139,100,6,1.2,0,0.19,13.3,27,0
9140,200,6,1.1,0,0.31,6.679,24,0
9141,200,6,1.2,0,0.28,2.122,25,0
9142,200,5,1.1,0,0.29,1.88,22,1
9143,200,5,0.9,0,0.29,0.65,36,0
9144,200,6,1.5,1,0.26,3.898,17,1
9145,200,5,1.6,1,0.23,10.932,13,1
9146,100,6,1.7,0,0.31,5.294,16,0
9147,300,6,1.9,0,0.23,3.401,14,0
9148,400,6,1.9,0,0.32,2.088,14,0
9149,100,3,1.1,0,0.19,4.077,40,0
9150,200,3,1.2,0,0.35,2.487,29,0
9151,200,2,1.201,0,0.31,3.524,27,0
9152,200,2,1.202,0,0.22,1.151,26,0
9153,200,4,1.8,0,0.28,20.244,26,1
